timestamp,rule_level,decoder_name,rule_description,rule_group,mitre_id,agent_ip,is_malicious
2026-04-29T09:52:00.97413,4,unknown,Windows Update service restarted automatically,windows_system,unknown,192.168.1.119,0
2026-04-25T13:59:00.17089,3,unknown,Standard DB query execution,database,unknown,192.168.1.197,0
2026-04-25T12:09:00.10576,3,pam,Successful SSH login,unknown,unknown,0.0.0.0,0
2026-04-05T01:46:00.20240,1,pam,Successful SSH login,authentication,unknown,192.168.1.102,0
2026-04-30T10:10:09.30671,8,windows,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,45.78.207.244,1
2026-04-12T21:04:00.87206,1,windows,System event 4624,windows_auth,unknown,192.168.1.191,0
2026-04-21T12:12:00.48661,14,modsecurity,SQL Injection attempt detected,owasp_10,T1190,14.103.112.109,1
2026-04-13T01:49:00.47792,6,unknown,Multiple failed password attempts,authentication_failed,T1110,47.82.111.120,1
2026-04-06T14:11:00.13274,3,postfix,Mail delivery successful,mail,unknown,192.168.1.65,0
2026-04-17T19:16:00.18981,5,nginx,Unusual traffic spike detected,web_traffic,unknown,14.103.121.146,1
2026-04-15T05:31:00.64700,1,cron,Cron job executed successfully,system,unknown,192.168.1.92,0
2026-04-20T16:28:00.73138,12,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,46.101.72.19,1
2026-05-02T11:49:00.45211,11,suricata,Command and Control Beaconing Detected,c2,unknown,0.0.0.0,1
2026-04-22T11:02:00.43853,7,syscheck,Unexpected file modification in /etc/,unknown,unknown,39.106.133.98,1
2026-04-20T18:45:00.27904,9,mysql,Database maintenance: slow query log threshold exceeded,database,unknown,192.168.1.97,0
2026-04-11T09:35:00.17835,7,suricata,Outbound connection to rare external IP,network_monitor,unknown,0.0.0.0,1
2026-04-23T20:30:00.35292,5,unknown,Unexpected file modification in /etc/,ossec,unknown,4.167.90.236,1
2026-04-26T19:08:00.58717,7,suricata,Outbound connection to rare external IP,network_monitor,unknown,0.0.0.0,0
2026-04-09T06:02:00.12200,10,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,T1190,0.0.0.0,1
2026-04-08T01:30:00.82161,6,nginx,Unusual traffic spike detected,web_traffic,unknown,99.183.143.127,1
2026-04-10T18:02:00.38231,8,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,14.103.114.55,1
2026-04-27T08:27:00.93365,3,iptables,Firewall accepted connection,firewall,unknown,192.168.1.85,0
2026-04-22T19:43:00.42957,4,pam,Successful SSH login,authentication,unknown,192.168.1.61,0
2026-05-03T15:15:00.77452,11,sshd,unknown,authentication_failed,T1110,192.168.1.221,0
2026-04-24T17:56:00.11766,3,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.194,0
2026-04-30T07:31:00.92921,1,pam,Successful SSH login,authentication,unknown,192.168.1.90,0
2026-04-10T21:29:19.58715,2,unknown,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.185,0
2026-04-28T07:04:00.14140,7,sshd,Multiple failed password attempts,authentication_failed,T1110,192.168.1.190,0
2026-04-23T15:07:00.70278,15,unknown,Cross Site Scripting (XSS) detected,owasp_10,T1190,58.23.78.125,1
2026-04-13T09:51:00.14639,4,cron,Cron job executed successfully,unknown,unknown,192.168.1.139,0
2026-04-10T20:45:00.41996,3,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.16,0
2026-04-06T16:54:00.73683,2,postfix,Mail delivery successful,mail,unknown,192.168.1.130,0
2026-04-26T04:14:00.57135,5,sshd,Multiple failed password attempts,authentication_failed,T1110,50.80.184.78,1
2026-04-13T09:01:00.12020,1,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.205,0
2026-04-25T03:44:00.61646,3,syscheck,File integrity check passed,unknown,unknown,192.168.1.32,0
2026-04-23T23:12:00.38585,3,mysql,Standard DB query execution,database,unknown,192.168.1.208,0
2026-05-04T11:15:00.17774,9,suricata,Lateral movement via Windows Admin Shares,lateral_movement,T1021,126.104.99.150,1
2026-04-18T18:22:15.41292,4,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,192.168.1.95,0
2026-04-05T16:25:00.18291,4,syscheck,File integrity check passed,ossec,unknown,192.168.1.129,0
2026-04-25T10:45:00.43624,1,sudo,User executed allowed sudo command,unknown,unknown,192.168.1.208,0
2026-04-26T17:40:00.46184,11,suricata,Command and Control Beaconing Detected,c2,T1071,14.172.93.143,1
2026-04-28T23:42:00.36010,12,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,0.0.0.0,1
2026-04-23T17:08:00.64329,4,unknown,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.136,0
2026-04-26T05:43:00.17748,4,pam,Successful SSH login,authentication,unknown,192.168.1.121,0
2026-05-04T04:11:00.46074,2,windows,System event 4624,windows_auth,unknown,192.168.1.243,0
2026-04-24T02:11:00.72730,4,sshd,SSH key rotation completed for service account,authentication,unknown,192.168.1.135,0
2026-04-26T18:48:00.85263,14,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,27.128.175.119,1
2026-04-23T21:20:00.59176,4,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.34,0
2026-04-28T20:17:00.64351,2,syscheck,File integrity check passed,ossec,unknown,192.168.1.93,0
2026-04-16T04:22:00.44092,8,unknown,Service started from non-standard path,windows_system,unknown,192.168.1.225,0
2026-04-05T13:24:00.55590,8,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,192.168.1.131,1
2026-04-26T15:25:00.87178,3,iptables,unknown,firewall,unknown,192.168.1.128,0
2026-05-04T11:18:00.65989,4,postfix,Mail delivery successful,mail,unknown,192.168.1.168,0
2026-04-10T22:47:00.99525,3,pam,Successful SSH login,authentication,unknown,192.168.1.52,0
2026-04-24T23:26:00.53709,2,pam,Successful SSH login,authentication,unknown,192.168.1.22,0
2026-04-13T01:40:00.12857,5,nginx,Low-rate credential stuffing via API endpoint,authentication_failed,T1110,192.168.1.158,1
2026-05-04T13:55:00.51520,10,modsecurity,SQL Injection attempt detected,owasp_10,T1190,51.214.249.204,1
2026-04-10T10:08:00.66481,4,mysql,Standard DB query execution,database,unknown,192.168.1.52,0
2026-04-29T23:07:00.52467,2,sudo,User executed allowed sudo command,privilege,unknown,41.93.28.4,0
2026-04-10T05:18:00.93488,9,suricata,Command and Control Beaconing Detected,c2,T1071,77.83.39.24,1
2026-04-11T05:34:00.57178,8,windows,Service started from non-standard path,windows_system,unknown,192.168.1.171,0
2026-04-22T18:58:00.62660,1,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.225,0
2026-04-21T14:03:00.46763,4,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,192.168.1.80,0
2026-05-04T01:45:00.21793,2,postfix,Mail delivery successful,mail,unknown,192.168.1.119,0
2026-05-03T07:23:00.95382,4,mysql,Standard DB query execution,database,unknown,192.168.1.217,0
2026-04-22T03:08:00.54168,3,pam,Successful SSH login,authentication,unknown,192.168.1.47,0
2026-04-08T11:05:00.50291,6,nginx,Unusual traffic spike detected,web_traffic,unknown,192.168.1.129,0
2026-04-19T22:10:00.86565,13,windows_defender,Malware Execution Detected,unknown,T1204,2.55.70.26,1
2026-04-30T05:21:23.87885,11,windows,Windows Update service restarted automatically,windows_system,unknown,192.168.1.68,0
2026-04-20T08:43:00.47003,4,syscheck,File integrity check passed,ossec,unknown,192.168.1.122,0
2026-04-19T15:16:00.39519,4,iptables,Firewall accepted connection,firewall,unknown,192.168.1.133,0
2026-04-30T13:12:00.99982,3,pam,Successful SSH login,authentication,unknown,0.0.0.0,0
2026-04-22T04:58:00.57391,4,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.45,0
2026-04-26T01:44:00.61057,4,unknown,Lateral movement via Windows Admin Shares,lateral_movement,T1021,31.218.93.213,1
2026-04-23T08:55:00.80307,3,mysql,Standard DB query execution,database,unknown,192.168.1.40,0
2026-04-07T07:21:00.14625,3,mysql,Standard DB query execution,unknown,unknown,192.168.1.121,0
2026-05-01T20:26:00.27945,12,syscheck,High disk usage alert - /var/log at 92% capacity,system_monitor,unknown,192.168.1.124,0
2026-04-01T02:28:01.36117,12,unknown,Command and Control Beaconing Detected,c2,T1071,49.147.198.166,1
2026-04-21T01:32:00.87027,10,suricata,Lateral movement via Windows Admin Shares,lateral_movement,T1021,192.168.1.146,1
2026-04-30T04:52:00.98207,3,mysql,Standard DB query execution,database,unknown,192.168.1.159,0
2026-04-13T21:55:00.67992,1,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.215,0
2026-05-03T23:46:00.19294,1,iptables,Firewall accepted connection,firewall,unknown,192.168.1.58,0
2026-04-27T11:41:00.72964,8,sshd,Multiple failed password attempts,authentication_failed,unknown,15.235.98.128,1
2026-04-25T14:24:00.37035,3,web-accesslog,Directory traversal probe: GET /../../etc/shadow,owasp_10,T1190,192.168.1.64,1
2026-04-12T02:40:00.52096,8,mysql,Database maintenance: slow query log threshold exceeded,database,unknown,192.168.1.41,0
2026-05-03T01:57:00.33617,9,suricata,Lateral movement via Windows Admin Shares,lateral_movement,T1021,51.195.183.77,1
2026-04-26T15:29:00.30137,4,syscheck,File integrity check passed,ossec,unknown,192.168.1.252,0
2026-04-15T17:43:00.40282,1,postfix,Mail delivery successful,mail,unknown,192.168.1.11,0
2026-04-24T14:38:00.90098,8,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,192.168.1.94,1
2026-05-04T06:53:00.65130,4,postfix,Mail delivery successful,mail,unknown,192.168.1.24,0
2026-04-12T11:35:00.19083,8,windows,Service started from non-standard path,windows_system,unknown,192.168.1.191,0
2026-04-16T00:50:00.81950,1,pam,Successful SSH login,authentication,unknown,192.168.1.36,0
2026-04-15T13:42:00.46464,3,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.138,1
2026-04-15T01:33:00.44177,2,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,192.168.1.99,0
2026-04-05T13:06:00.24775,1,iptables,Firewall accepted connection,firewall,unknown,192.168.1.230,0
2026-04-06T21:54:00.38540,2,unknown,Standard DB query execution,database,unknown,192.168.1.209,0
2026-05-04T09:44:00.64224,8,windows,Service started from non-standard path,windows_system,unknown,80.195.247.240,1
2026-04-10T23:21:00.45439,8,sshd,SSH key rotation completed for service account,authentication,unknown,192.168.1.38,0
2026-04-19T22:19:00.97362,4,cron,Cron job executed successfully,system,unknown,192.168.1.150,0
2026-04-28T20:44:00.68729,9,suricata,Command and Control Beaconing Detected,c2,T1071,192.168.1.193,1
2026-05-02T22:57:00.57779,9,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,0.0.0.0,0
2026-04-27T08:35:00.17098,9,syscheck,High disk usage alert - /var/log at 92% capacity,system_monitor,unknown,192.168.1.223,0
2026-04-05T19:31:00.38311,9,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,192.168.1.192,0
2026-04-12T18:28:00.47476,5,suricata,Hidden port scan: slow SYN sweep on non-standard ports,reconnaissance,T1046,192.168.1.151,1
2026-04-20T22:05:00.36743,15,unknown,Command and Control Beaconing Detected,c2,T1071,39.105.163.131,1
2026-04-09T10:49:00.38929,2,pam,Successful SSH login,authentication,unknown,192.168.1.218,0
2026-04-23T09:18:00.99293,3,postfix,Mail delivery successful,unknown,unknown,192.168.1.62,0
2026-04-05T06:25:00.97034,7,suricata,Outbound connection to rare external IP,network_monitor,unknown,192.168.1.163,0
2026-05-02T04:31:00.18697,4,suricata,Lateral movement via Windows Admin Shares,lateral_movement,T1021,192.168.1.246,1
2026-04-27T08:40:00.33579,4,unknown,Cross Site Scripting (XSS) detected,owasp_10,T1190,192.168.1.145,1
2026-04-06T12:12:00.91901,8,modsecurity,SQL Injection attempt detected,owasp_10,T1190,192.168.1.140,1
2026-05-02T08:43:00.78845,9,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,T1190,2.58.56.233,1
2026-04-21T20:46:00.50712,9,sca,unknown,compliance,unknown,192.168.1.245,0
2026-04-23T08:41:00.23371,9,windows,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,83.111.76.195,1
2026-04-23T04:28:00.51379,13,windows_defender,Malware Execution Detected,malware,T1204,0.0.0.0,1
2026-04-16T12:45:00.42082,6,sshd,Multiple failed password attempts,authentication_failed,unknown,47.83.30.167,1
2026-04-30T19:53:00.73324,9,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,192.168.1.164,0
2026-04-20T23:35:00.73753,2,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,192.168.1.17,0
2026-04-15T09:34:00.85495,9,sca,SCA policy scan: CIS Benchmark compliance check completed,compliance,unknown,192.168.1.157,0
2026-04-22T19:15:00.77264,11,sca,Vulnerability assessment scan completed on all endpoints,compliance,unknown,192.168.1.163,0
2026-04-14T12:59:00.80967,5,syscheck,Unexpected file modification in /etc/,unknown,unknown,192.168.1.140,0
2026-05-04T03:13:00.20232,1,cron,Cron job executed successfully,system,unknown,192.168.1.114,0
2026-04-30T22:43:00.37064,12,suricata,Lateral movement via Windows Admin Shares,unknown,T1021,14.103.112.100,1
2026-04-08T17:31:00.94714,4,web-accesslog,Directory traversal probe: GET /../../etc/shadow,owasp_10,T1190,192.168.1.181,1
2026-04-26T03:20:00.34535,10,windows,unknown,windows_system,unknown,192.168.1.165,0
2026-05-01T17:18:00.99250,1,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,192.168.1.216,0
2026-04-25T09:52:00.18283,10,modsecurity,SQL Injection attempt detected,owasp_10,T1190,82.146.184.65,1
2026-04-06T07:21:00.31986,4,mysql,Standard DB query execution,unknown,unknown,192.168.1.53,0
2026-04-18T23:13:00.45303,3,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.189,0
2026-04-22T20:29:00.26301,11,windows,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,8.214.25.70,1
2026-04-25T20:09:00.36776,1,syscheck,unknown,ossec,unknown,0.0.0.0,0
2026-04-24T18:23:00.92114,2,unknown,System event 4624,windows_auth,unknown,192.168.1.196,0
2026-04-16T04:32:00.64238,11,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,47.239.170.26,1
2026-04-10T10:18:00.84682,2,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.208,0
2026-05-04T19:40:00.51196,7,nginx,Unusual traffic spike detected,web_traffic,unknown,192.168.1.202,0
2026-04-18T23:15:00.47129,1,pam,Successful SSH login,authentication,unknown,0.0.0.0,0
2026-04-24T17:33:00.32681,3,mysql,unknown,unknown,unknown,0.0.0.0,0
2026-04-26T04:48:00.27019,3,unknown,User executed allowed sudo command,privilege,unknown,192.168.1.222,0
2026-05-01T19:14:00.89665,1,postfix,Mail delivery successful,mail,unknown,192.168.1.206,0
2026-05-02T18:38:00.33741,14,modsecurity,Cross Site Scripting (XSS) detected,unknown,T1190,77.42.70.132,1
2026-04-10T06:57:00.60201,2,iptables,Firewall accepted connection,firewall,unknown,192.168.1.102,0
2026-04-19T04:36:00.94031,3,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,0.0.0.0,0
2026-05-02T17:07:00.22234,8,syscheck,Certificate expiration warning: SSL cert expires in 7 days,system_monitor,unknown,192.168.1.238,0
2026-04-15T05:34:00.74370,2,postfix,Mail delivery successful,mail,unknown,0.0.0.0,0
2026-04-27T19:13:00.31568,3,postfix,unknown,mail,unknown,192.168.1.161,0
2026-04-06T20:42:00.53106,1,mysql,Standard DB query execution,unknown,unknown,192.168.1.10,0
2026-04-14T12:39:00.41290,4,cron,Cron job executed successfully,system,unknown,192.168.1.59,0
2026-04-06T22:06:00.72638,1,pam,Successful SSH login,authentication,unknown,192.168.1.36,0
2026-04-30T15:14:00.50285,13,windows,Suspicious privilege escalation via token manipulation,privilege_escalation,unknown,0.0.0.0,1
2026-04-10T00:25:00.45211,13,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,76.143.253.230,1
2026-04-14T11:01:00.44787,11,modsecurity,SQL Injection attempt detected,owasp_10,T1190,192.168.1.197,0
2026-04-08T05:47:00.79368,13,unknown,Lateral movement via Windows Admin Shares,lateral_movement,T1021,34.174.167.17,1
2026-04-16T17:56:00.17963,14,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,74.225.252.161,1
2026-04-19T17:57:00.35972,3,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,192.168.1.100,0
2026-04-26T17:35:00.46857,3,cron,Cron job executed successfully,system,unknown,192.168.1.105,0
2026-04-09T09:35:27.26996,7,nginx,Unusual traffic spike detected,web_traffic,unknown,192.168.1.47,0
2026-04-10T10:15:00.85490,1,windows,System event 4624,windows_auth,unknown,192.168.1.11,0
2026-04-06T05:07:00.86989,4,postfix,Mail delivery successful,mail,unknown,192.168.1.233,0
2026-04-12T13:00:00.45110,1,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.97,0
2026-04-15T03:36:00.56229,4,sudo,User executed allowed sudo command,privilege,unknown,82.162.56.186,0
2026-04-01T03:29:33.40039,1,mysql,Standard DB query execution,database,unknown,192.168.1.250,0
2026-04-30T03:31:00.34310,4,postfix,Mail delivery successful,unknown,unknown,192.168.1.242,0
2026-04-19T22:13:00.67061,8,suricata,Lateral movement via Windows Admin Shares,lateral_movement,T1021,43.164.1.11,1
2026-04-10T09:18:00.36197,1,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.181,0
2026-04-18T20:43:00.70544,1,syscheck,File integrity check passed,ossec,unknown,192.168.1.179,0
2026-04-08T20:17:14.64749,3,mysql,Standard DB query execution,database,unknown,192.168.1.64,0
2026-04-23T13:04:00.99630,1,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.134,0
2026-04-24T16:57:00.41417,1,mysql,Standard DB query execution,database,unknown,0.0.0.0,0
2026-05-04T19:26:00.17271,4,postfix,Mail delivery successful,mail,unknown,192.168.1.91,0
2026-04-27T18:34:00.37875,3,syscheck,File integrity check passed,ossec,unknown,192.168.1.145,0
2026-05-02T02:47:00.79123,1,cron,Cron job executed successfully,system,unknown,192.168.1.128,0
2026-04-14T21:48:00.97301,11,modsecurity,unknown,owasp_10,T1190,192.168.1.62,0
2026-05-03T23:24:00.96570,6,suricata,Outbound connection to rare external IP,network_monitor,unknown,40.117.97.0,1
2026-04-22T12:39:44.83896,1,cron,Cron job executed successfully,system,unknown,0.0.0.0,0
2026-04-26T10:21:00.16329,10,windows,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,66.45.144.201,1
2026-04-30T01:43:00.82142,14,suricata,Command and Control Beaconing Detected,c2,T1071,0.0.0.0,1
2026-04-05T08:04:00.39348,11,sca,Vulnerability assessment scan completed on all endpoints,compliance,unknown,192.168.1.240,0
2026-04-25T15:53:00.92886,4,mysql,Standard DB query execution,database,unknown,192.168.1.46,0
2026-04-06T11:26:00.36047,5,suricata,Outbound connection to rare external IP,network_monitor,unknown,0.0.0.0,0
2026-04-27T22:28:00.45252,6,unknown,Multiple failed password attempts,authentication_failed,unknown,8.152.100.162,1
2026-04-09T18:09:00.54128,5,windows,System event 4624,windows_auth,unknown,192.168.1.89,0
2026-04-17T20:07:00.68856,4,pam,unknown,authentication,unknown,192.168.1.183,0
2026-05-01T10:09:00.77910,9,windows_defender,Malware Execution Detected,malware,T1204,192.168.1.96,1
2026-04-29T11:17:00.42898,5,windows,Service started from non-standard path,windows_system,unknown,192.168.1.42,0
2026-04-12T04:27:28.49535,3,syscheck,File integrity check passed,ossec,unknown,0.0.0.0,0
2026-04-10T04:27:00.62700,2,iptables,Firewall accepted connection,firewall,unknown,0.0.0.0,0
2026-04-16T18:37:44.39826,2,cron,Cron job executed successfully,system,unknown,192.168.1.159,0
2026-04-13T08:40:00.98974,4,nginx,Unusual traffic spike detected,web_traffic,unknown,192.168.1.245,0
2026-04-20T05:05:00.40916,4,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,8.219.233.243,0
2026-04-16T02:54:00.77629,12,sca,Vulnerability assessment scan completed on all endpoints,compliance,unknown,192.168.1.2,0
2026-04-10T12:36:00.35686,10,windows,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,83.138.52.228,1
2026-04-14T17:46:00.57155,1,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,192.168.1.5,0
2026-04-12T19:32:00.11315,2,sudo,User executed allowed sudo command,unknown,unknown,192.168.1.171,0
2026-04-26T14:07:00.91455,7,sshd,Multiple failed password attempts,authentication_failed,T1110,103.82.66.73,1
2026-05-01T06:51:00.95082,5,windows,Service started from non-standard path,windows_system,unknown,71.6.146.130,1
2026-04-25T16:25:00.11156,11,windows,Windows Update service restarted automatically,windows_system,unknown,192.168.1.60,0
2026-04-12T01:44:00.93264,4,cron,Cron job executed successfully,system,unknown,0.0.0.0,0
2026-05-01T01:47:00.81412,9,suricata,Command and Control Beaconing Detected,c2,T1071,192.168.1.152,1
2026-04-27T07:51:00.77938,11,suricata,Lateral movement via Windows Admin Shares,lateral_movement,T1021,70.183.221.190,1
2026-04-27T16:17:00.56104,3,windows,System event 4624,windows_auth,unknown,192.168.1.34,0
2026-04-30T10:42:00.50803,4,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.248,0
2026-04-27T00:14:00.13546,3,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.170,0
2026-05-02T03:14:00.55155,4,unknown,Cron job executed successfully,system,unknown,192.168.1.53,0
2026-04-11T13:34:00.99061,11,unknown,HTTP Flood Denial of Service (DoS),dos,T1498,62.60.130.236,1
2026-04-16T09:04:00.28952,7,sshd,Multiple failed password attempts,authentication_failed,T1110,192.168.1.66,0
2026-04-23T23:33:00.42959,4,cron,Cron job executed successfully,system,unknown,192.168.1.34,0
2026-04-30T22:26:00.86383,15,windows,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,43.164.1.207,1
2026-04-15T09:28:00.36934,12,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,T1190,70.238.178.166,1
2026-04-16T22:46:00.91481,10,sshd,unknown,authentication_failed,T1110,192.168.1.190,0
2026-04-05T03:13:00.66682,9,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,192.168.1.174,1
2026-04-10T08:17:00.33740,9,mysql,Database maintenance: slow query log threshold exceeded,database,unknown,192.168.1.178,0
2026-04-16T21:46:00.24062,4,pam,Successful SSH login,authentication,unknown,192.168.1.22,0
2026-04-19T21:19:00.22785,4,pam,Successful SSH login,authentication,unknown,0.0.0.0,0
2026-04-25T02:44:00.92394,5,suricata,DNS tunneling: suspicious TXT record queries to unknown domain,c2,T1071,192.168.1.217,1
2026-04-08T21:39:00.98841,10,unknown,Database maintenance: slow query log threshold exceeded,unknown,unknown,0.0.0.0,0
2026-04-23T16:24:00.17721,3,iptables,Firewall accepted connection,firewall,unknown,192.168.1.70,0
2026-04-13T02:08:00.42845,12,suricata,Lateral movement via Windows Admin Shares,lateral_movement,T1021,47.112.31.230,1
2026-04-17T12:41:00.25626,1,nginx,unknown,web_traffic,unknown,0.0.0.0,0
2026-04-08T21:46:00.90422,8,nginx,unknown,web_traffic,unknown,51.161.65.196,1
2026-05-01T01:53:00.82347,4,syscheck,File integrity check passed,ossec,unknown,192.168.1.50,0
2026-04-23T12:31:00.79675,8,syscheck,Unexpected file modification in /etc/,ossec,unknown,192.168.1.63,0
2026-05-04T02:35:00.71497,1,nginx,unknown,web_traffic,unknown,192.168.1.176,0
2026-04-18T20:13:00.94662,4,windows,System event 4624,windows_auth,unknown,192.168.1.101,0
2026-04-15T13:45:31.57562,3,mysql,Standard DB query execution,database,unknown,54.39.203.111,0
2026-04-11T21:53:00.17455,5,iptables,Firewall accepted connection,firewall,unknown,192.168.1.152,0
2026-04-13T06:18:00.99077,2,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.35,0
2026-04-24T18:07:00.87256,1,cron,Cron job executed successfully,system,unknown,192.168.1.75,0
2026-04-13T16:10:00.28696,4,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,64.137.233.181,1
2026-04-20T07:56:00.32196,3,cron,Cron job executed successfully,system,unknown,192.168.1.15,0
2026-04-16T17:20:48.64659,4,suricata,Lateral movement via Windows Admin Shares,lateral_movement,T1021,0.0.0.0,1
2026-04-26T09:12:00.24616,10,unknown,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,5.48.46.95,1
2026-04-08T23:20:00.71643,8,mysql,Database maintenance: slow query log threshold exceeded,database,unknown,192.168.1.148,0
2026-04-06T21:00:00.99212,3,cron,Cron job executed successfully,unknown,unknown,192.168.1.187,0
2026-04-26T10:46:00.16668,5,syscheck,File integrity check passed,ossec,unknown,192.168.1.237,0
2026-04-21T12:27:00.31218,4,nginx,Low-rate credential stuffing via API endpoint,authentication_failed,T1110,192.168.1.138,1
2026-04-05T06:28:00.99063,2,syscheck,File integrity check passed,ossec,unknown,0.0.0.0,0
2026-04-23T11:33:00.42100,12,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,47.253.97.165,1
2026-04-07T07:12:00.50900,7,syscheck,Unexpected file modification in /etc/,ossec,unknown,67.173.58.47,1
2026-04-21T16:10:00.12968,3,unknown,Successful SSH login,authentication,unknown,192.168.1.83,1
2026-04-15T06:55:00.69668,2,mysql,Standard DB query execution,database,unknown,192.168.1.149,0
2026-04-15T07:03:00.11081,12,pam,Password expiry warning for user admin (30 days remaining),authentication,unknown,192.168.1.146,0
2026-04-15T23:35:00.20304,4,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.67,0
2026-04-23T03:35:00.86363,1,iptables,Firewall accepted connection,firewall,unknown,192.168.1.158,0
2026-05-04T11:31:00.55657,4,cron,unknown,system,unknown,192.168.1.12,0
2026-04-17T07:55:00.60337,10,mysql,Database maintenance: slow query log threshold exceeded,database,unknown,192.168.1.189,0
2026-04-12T13:46:00.82360,1,unknown,System event 4624,windows_auth,unknown,0.0.0.0,0
2026-04-27T08:28:00.34103,1,pam,Successful SSH login,authentication,unknown,0.0.0.0,0
2026-04-30T05:32:00.13482,4,cron,Cron job executed successfully,system,unknown,192.168.1.149,0
2026-04-10T18:40:00.67604,3,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.18,0
2026-04-22T19:50:00.97116,2,cron,Cron job executed successfully,system,unknown,39.109.122.90,0
2026-05-04T00:05:00.93142,3,iptables,Firewall accepted connection,firewall,unknown,192.168.1.147,0
2026-04-09T06:51:00.29126,1,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.122,0
2026-04-16T09:45:00.41165,4,iptables,Firewall accepted connection,firewall,unknown,0.0.0.0,0
2026-04-10T16:04:00.34333,4,nginx,unknown,web_traffic,unknown,5.223.178.124,1
2026-04-21T05:27:00.95261,1,cron,Cron job executed successfully,unknown,unknown,192.168.1.228,0
2026-04-14T03:34:00.42011,5,suricata,Hidden port scan: slow SYN sweep on non-standard ports,reconnaissance,T1046,192.168.1.103,1
2026-04-21T22:43:00.34206,4,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,36.135.62.103,1
2026-05-03T20:39:00.14265,3,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.217,0
2026-04-11T06:52:00.58042,3,unknown,Normal GET request to /index.html,web_traffic,unknown,192.168.1.96,0
2026-04-18T19:24:00.45031,3,mysql,Standard DB query execution,database,unknown,192.168.1.93,0
2026-04-05T14:16:09.31782,9,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,192.168.1.91,0
2026-04-29T20:10:23.66400,9,syscheck,unknown,system_monitor,unknown,192.168.1.253,0
2026-04-22T07:10:00.35695,15,unknown,Cross Site Scripting (XSS) detected,owasp_10,T1190,45.55.97.44,1
